work_id,demo_anonymous_id,sanction_date,completion_date,work_status,days_since_sanction,delay_type,delay_score,delay_flag,delay_explanation
WS/MP18112/2025-2026/243760,ND-WRK-0266,2026-06-02,,Work partially Completed,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Work partially Completed.
WS/MP18112/2025-2026/243759,ND-WRK-0265,2026-06-02,,Sanction,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Sanction.
WS/MP18112/2025-2026/236489,ND-WRK-0263,2026-06-02,2026-04-03,Work Completed,-60,completed_duration,0,False,Recorded completion occurred -60 days after sanction.
WS/MP18112/2025-2026/236488,ND-WRK-0262,2026-06-02,2026-04-03,Work Completed,-60,completed_duration,0,False,Recorded completion occurred -60 days after sanction.
WS/MP18133/2025-2026/253841,ND-WRK-1494,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253839,ND-WRK-1493,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253832,ND-WRK-1490,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253828,ND-WRK-1488,2026-05-01,2026-03-09,Physical Inspection,-53,completed_duration,0,False,Recorded completion occurred -53 days after sanction.
WS/MP18112/2025-2026/233600,ND-WRK-0261,2026-06-02,2026-04-03,Work Completed,-60,completed_duration,0,False,Recorded completion occurred -60 days after sanction.
WS/MP18112/2025-2026/233599,ND-WRK-0260,2026-06-02,2026-04-03,Work Completed,-60,completed_duration,0,False,Recorded completion occurred -60 days after sanction.
WS/MP18112/2025-2026/233595,ND-WRK-0259,2026-06-02,2026-04-03,Work Completed,-60,completed_duration,0,False,Recorded completion occurred -60 days after sanction.
WS/MP18112/2025-2026/233589,ND-WRK-0258,2026-06-02,2026-04-03,Work Completed,-60,completed_duration,0,False,Recorded completion occurred -60 days after sanction.
WS/MP18112/2025-2026/233588,ND-WRK-0257,2026-06-02,2026-04-03,Work Completed,-60,completed_duration,0,False,Recorded completion occurred -60 days after sanction.
WS/MP18112/2025-2026/233585,ND-WRK-0256,2026-06-02,,Vendor Identification,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Vendor Identification.
WS/MP18112/2025-2026/233410,ND-WRK-0252,2026-06-02,,Vendor Identification,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Vendor Identification.
WS/MP18113/2025-2026/176732,ND-WRK-0294,2025-07-07,2025-10-07,Physical Inspection,92,completed_duration,0,False,Recorded completion occurred 92 days after sanction.
WS/MP18113/2025-2026/166722,ND-WRK-0293,2026-06-01,2026-07-01,Physical Inspection,30,completed_duration,0,False,Recorded completion occurred 30 days after sanction.
WS/MP18113/2025-2026/162522,ND-WRK-0292,2025-05-08,2025-05-08,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18132/2026-2027/277261,ND-WRK-1422,2026-07-08,,Sanction,62,open_work_age,0,False,No completion date is present and the work has been on record for 62 days since sanction. Current workflow status: Sanction.
WS/MP18132/2026-2027/277259,ND-WRK-1421,2026-07-08,,Sanction,62,open_work_age,0,False,No completion date is present and the work has been on record for 62 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253966,ND-WRK-1518,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253964,ND-WRK-1517,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253961,ND-WRK-1514,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253955,ND-WRK-1508,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253954,ND-WRK-1507,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253953,ND-WRK-1506,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253852,ND-WRK-1504,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253851,ND-WRK-1503,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253850,ND-WRK-1502,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253849,ND-WRK-1501,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253847,ND-WRK-1500,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253846,ND-WRK-1499,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253845,ND-WRK-1498,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253844,ND-WRK-1497,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253843,ND-WRK-1496,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253842,ND-WRK-1495,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18134/2025-2026/245985,ND-WRK-1611,2026-03-03,,Sanction,189,open_work_age,0,False,No completion date is present and the work has been on record for 189 days since sanction. Current workflow status: Sanction.
WS/MP18134/2025-2026/245972,ND-WRK-1610,2026-03-03,,Sanction,189,open_work_age,0,False,No completion date is present and the work has been on record for 189 days since sanction. Current workflow status: Sanction.
WS/MP18134/2025-2026/240364,ND-WRK-1606,2026-03-03,,Sanction,189,open_work_age,0,False,No completion date is present and the work has been on record for 189 days since sanction. Current workflow status: Sanction.
WS/MP18134/2025-2026/186877,ND-WRK-1594,2026-03-03,,Sanction,189,open_work_age,0,False,No completion date is present and the work has been on record for 189 days since sanction. Current workflow status: Sanction.
WS/MP18134/2025-2026/186640,ND-WRK-1593,2026-03-03,,Sanction,189,open_work_age,0,False,No completion date is present and the work has been on record for 189 days since sanction. Current workflow status: Sanction.
WS/MP18134/2025-2026/183906,ND-WRK-1578,2026-03-03,,Sanction,189,open_work_age,0,False,No completion date is present and the work has been on record for 189 days since sanction. Current workflow status: Sanction.
WS/MP18133/2026-2027/257689,ND-WRK-1547,2026-07-08,,Sanction,62,open_work_age,0,False,No completion date is present and the work has been on record for 62 days since sanction. Current workflow status: Sanction.
WS/MP18133/2026-2027/253965,ND-WRK-1545,2026-07-08,,Sanction,62,open_work_age,0,False,No completion date is present and the work has been on record for 62 days since sanction. Current workflow status: Sanction.
WS/MP18133/2026-2027/253829,ND-WRK-1544,2026-02-07,,Sanction,213,open_work_age,0,False,No completion date is present and the work has been on record for 213 days since sanction. Current workflow status: Sanction.
WS/MP18133/2026-2027/253826,ND-WRK-1543,2026-07-08,,Sanction,62,open_work_age,0,False,No completion date is present and the work has been on record for 62 days since sanction. Current workflow status: Sanction.
WS/MP18133/2026-2027/253631,ND-WRK-1542,2026-07-08,,Sanction,62,open_work_age,0,False,No completion date is present and the work has been on record for 62 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/254602,ND-WRK-1532,2026-05-01,2026-06-08,Physical Inspection,38,completed_duration,0,False,Recorded completion occurred 38 days after sanction.
WS/MP18133/2025-2026/254128,ND-WRK-1528,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253982,ND-WRK-1527,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253970,ND-WRK-1522,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/253969,ND-WRK-1521,2026-05-01,,Sanction,130,open_work_age,0,False,No completion date is present and the work has been on record for 130 days since sanction. Current workflow status: Sanction.
WS/MP18113/2025-2026/162518,ND-WRK-0291,2025-05-06,2025-12-06,Physical Inspection,214,completed_duration,0,False,Recorded completion occurred 214 days after sanction.
WS/MP18112/2026-2027/250002,ND-WRK-0286,2026-08-09,,Sanction,30,open_work_age,0,False,No completion date is present and the work has been on record for 30 days since sanction. Current workflow status: Sanction.
WS/MP18112/2026-2027/243762,ND-WRK-0285,2026-08-09,,Sanction,30,open_work_age,0,False,No completion date is present and the work has been on record for 30 days since sanction. Current workflow status: Sanction.
WS/MP18136/2025-2026/165207,ND-WRK-1648,2025-09-04,2026-07-05,Work Completed,304,completed_duration,0,False,Recorded completion occurred 304 days after sanction.
WS/MP18112/2026-2027/164651,ND-WRK-0282,2026-08-07,,Work partially Completed,32,open_work_age,0,False,No completion date is present and the work has been on record for 32 days since sanction. Current workflow status: Work partially Completed.
